# STATUS: validated  (REPS=30)
# calibration_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calib_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arrhythmia,l1_logistic,gb,none,frac:0.25,frac,0.25,aurc,0.2463458671339215,0.23366515184271933,0.2587078869587283,30,0.03615438146652757,1.014402306352389,0.023366711653888424,0.04846325708984317,1.0609626770019531e-05,2.7660280466079712e-05,True,True,False,70,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.33,frac,0.33,aurc,0.24625601861342677,0.23337980377739384,0.25892079428154047,30,0.036064532946032846,1.021762692415469,0.02354415199515921,0.04839758158053426,1.218356192111969e-05,2.7660280466079712e-05,True,True,False,92,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.5,frac,0.5,aurc,0.23885957730652152,0.22837236555498042,0.24949409924255833,30,0.02866809163912758,1.0296372658430357,0.01900421820736919,0.03853655237502552,9.220093488693237e-06,2.7660280466079712e-05,True,True,False,140,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.75,frac,0.75,aurc,0.23633247424453424,0.22711771891748253,0.2459572799622227,30,0.02614098857714028,1.1389772493336432,0.01819363856608677,0.03449590769108896,4.7124922275543213e-07,1.8849968910217285e-06,True,True,False,209,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:1,frac,1.0,aurc,0.2101914856673939,0.2030230092239651,0.21764845508036101,30,,,,,,,False,False,False,279,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:1,k,,aurc,0.30089568936147254,0.2689223416604338,0.33224722769587717,30,0.09070420369407867,1.0392041568344323,0.059524688838332215,0.12087301598356615,7.056817412376404e-05,0.00014113634824752808,True,True,False,1,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:128,k,,aurc,0.2404669231628603,0.22873988982189938,0.25270315795994014,30,0.030275437495466365,1.0037927448706463,0.019951267848557733,0.041171848984171824,6.917864084243774e-06,2.7671456336975098e-05,True,True,False,128,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:16,k,,aurc,0.27665796411103616,0.26455790663638495,0.28988697321511714,30,0.06646647844364226,1.732632171210659,0.05374588361716464,0.08079281136290505,3.725290298461914e-09,2.60770320892334e-08,True,True,False,16,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:2,k,,aurc,0.3616661446799036,0.3355730971658034,0.3876870263310312,30,0.15147465901250962,2.0251380596454385,0.12453083523010157,0.1774265998757141,9.313225746154785e-09,4.6566128730773926e-08,True,True,False,2,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:256,k,,aurc,0.20513579420051176,0.1986241148822483,0.21196439918219576,30,-0.0050556914668821945,-0.3363777233381827,-0.01045281650603392,0.0001421235854950383,0.10943205840885639,0.10943205840885639,False,False,False,256,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:32,k,,aurc,0.2571628220890161,0.24664583330462833,0.2677818393476959,30,0.046971336421622135,1.7167411617771229,0.037203893741931456,0.05681407742809861,5.587935447692871e-09,3.3527612686157227e-08,True,True,False,32,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
